category_original,category_djinni,experience_original,experience_label,salary_min,salary_max,country,scrape_date,source
hr manager,hr,Senior,5+ років,4606.0,5706.0,NL,2026-05-19,adzuna
illustrator designer,illustrator,Middle,2-3 роки,,,NL,2026-05-19,adzuna
illustrator designer,illustrator,Senior,5+ років,,,NL,2026-05-19,adzuna
information security engineer,information_security,Middle,2-3 роки,,,NL,2026-05-19,adzuna
information security engineer,information_security,Senior,5+ років,,,NL,2026-05-19,adzuna
ios developer,ios,Middle,2-3 роки,,,NL,2026-05-19,adzuna
ios developer,ios,Senior,5+ років,,,NL,2026-05-19,adzuna
java developer,java,Middle,2-3 роки,5650.0,7062.0,NL,2026-05-19,adzuna
java developer,java,Senior,5+ років,6121.0,7345.0,NL,2026-05-19,adzuna
javascript developer,javascript,Middle,2-3 роки,,,NL,2026-05-19,adzuna
javascript developer,javascript,Senior,5+ років,3672.0,5085.0,NL,2026-05-19,adzuna
kotlin developer,kotlin,Middle,2-3 роки,6121.0,7533.0,NL,2026-05-19,adzuna
kotlin developer,kotlin,Senior,5+ років,6121.0,7533.0,NL,2026-05-19,adzuna
laravel developer,laravel,Middle,2-3 роки,,,NL,2026-05-19,adzuna
laravel developer,laravel,Senior,5+ років,,,NL,2026-05-19,adzuna
tech lead,lead,Middle,2-3 роки,,,NL,2026-05-19,adzuna
tech lead,lead,Senior,5+ років,7062.0,8475.0,NL,2026-05-19,adzuna
lead generation manager,lead_generation,Middle,2-3 роки,,,NL,2026-05-19,adzuna
lead generation manager,lead_generation,Senior,5+ років,,,NL,2026-05-19,adzuna
magento developer,magento,Middle,2-3 роки,,,NL,2026-05-19,adzuna
magento developer,magento,Senior,5+ років,,,NL,2026-05-19,adzuna
marketing manager,marketing,Middle,2-3 роки,4109.0,5132.0,NL,2026-05-19,adzuna
marketing manager,marketing,Senior,5+ років,4109.0,5132.0,NL,2026-05-19,adzuna
marketing analyst,marketing_analyst,Middle,2-3 роки,6827.0,7200.0,NL,2026-05-19,adzuna
marketing analyst,marketing_analyst,Senior,5+ років,6592.0,6866.0,NL,2026-05-19,adzuna
.net maui developer,maui,Middle,2-3 роки,,,NL,2026-05-19,adzuna
.net maui developer,maui,Senior,5+ років,,,NL,2026-05-19,adzuna
media buyer,media_buying,Middle,2-3 роки,,,NL,2026-05-19,adzuna
media buyer,media_buying,Senior,5+ років,,,NL,2026-05-19,adzuna
machine learning engineer,ml_ai,Middle,2-3 роки,6625.0,7345.0,NL,2026-05-19,adzuna
machine learning engineer,ml_ai,Senior,5+ років,6625.0,7345.0,NL,2026-05-19,adzuna
motion designer,motion_design,Middle,2-3 роки,,,NL,2026-05-19,adzuna
motion designer,motion_design,Senior,5+ років,,,NL,2026-05-19,adzuna
microsoft dynamics developer,ms_dynamics,Middle,2-3 роки,,,NL,2026-05-19,adzuna
microsoft dynamics developer,ms_dynamics,Senior,5+ років,,,NL,2026-05-19,adzuna
no code developer,nocode,Middle,2-3 роки,,,NL,2026-05-19,adzuna
no code developer,nocode,Senior,5+ років,,,NL,2026-05-19,adzuna
node.js developer,node_js,Middle,2-3 роки,,,NL,2026-05-19,adzuna
node.js developer,node_js,Senior,5+ років,4897.0,5876.0,NL,2026-05-19,adzuna
odoo developer,odoo,Middle,2-3 роки,,,NL,2026-05-19,adzuna
odoo developer,odoo,Senior,5+ років,,,NL,2026-05-19,adzuna
penetration tester,penetration_tester,Middle,2-3 роки,,,NL,2026-05-19,adzuna
penetration tester,penetration_tester,Senior,5+ років,,,NL,2026-05-19,adzuna
php developer,php,Middle,2-3 роки,,,NL,2026-05-19,adzuna
php developer,php,Senior,5+ років,,,NL,2026-05-19,adzuna
ppc specialist,ppc,Middle,2-3 роки,,,NL,2026-05-19,adzuna
ppc specialist,ppc,Senior,5+ років,,,NL,2026-05-19,adzuna
pr manager,pr_manager,Middle,2-3 роки,,,NL,2026-05-19,adzuna
pr manager,pr_manager,Senior,5+ років,,,NL,2026-05-19,adzuna
product designer,product_design,Middle,2-3 роки,,,NL,2026-05-19,adzuna
product designer,product_design,Senior,5+ років,,,NL,2026-05-19,adzuna
product manager,product_manager,Middle,2-3 роки,5424.0,5650.0,NL,2026-05-19,adzuna
product manager,product_manager,Senior,5+ років,5458.0,6102.0,NL,2026-05-19,adzuna
product owner,product_owner,Middle,2-3 роки,5306.0,7211.0,NL,2026-05-19,adzuna
product owner,product_owner,Senior,5+ років,5306.0,7211.0,NL,2026-05-19,adzuna
IT project manager software,project_manager,Middle,2-3 роки,,,NL,2026-05-19,adzuna
IT project manager software,project_manager,Senior,5+ років,,,NL,2026-05-19,adzuna
python developer,python,Middle,2-3 роки,3990.0,5952.0,NL,2026-05-19,adzuna
python developer,python,Senior,5+ років,,,NL,2026-05-19,adzuna
qa engineer,qa,Middle,2-3 роки,4294.0,5273.0,NL,2026-05-19,adzuna
qa engineer,qa,Senior,5+ років,4426.0,5556.0,NL,2026-05-19,adzuna
qa automation engineer,qa_automation,Middle,2-3 роки,,,NL,2026-05-19,adzuna
qa automation engineer,qa_automation,Senior,5+ років,,,NL,2026-05-19,adzuna
manual qa tester,qa_manual,Middle,2-3 роки,,,NL,2026-05-19,adzuna
manual qa tester,qa_manual,Senior,5+ років,,,NL,2026-05-19,adzuna
react developer,react,Middle,2-3 роки,,,NL,2026-05-19,adzuna
react developer,react,Senior,5+ років,4897.0,5876.0,NL,2026-05-19,adzuna
react native developer,react_native,Middle,2-3 роки,,,NL,2026-05-19,adzuna
react native developer,react_native,Senior,5+ років,,,NL,2026-05-19,adzuna
it recruiter,recruiter,Middle,2-3 роки,5179.0,5179.0,NL,2026-05-19,adzuna
it recruiter,recruiter,Senior,5+ років,5179.0,5885.0,NL,2026-05-19,adzuna
ruby developer,ruby,Middle,2-3 роки,,,NL,2026-05-19,adzuna
ruby developer,ruby,Senior,5+ років,,,NL,2026-05-19,adzuna
rust developer,rust,Middle,2-3 роки,,,NL,2026-05-19,adzuna
rust developer,rust,Senior,5+ років,,,NL,2026-05-19,adzuna
sales manager,sales,Middle,2-3 роки,5085.0,6667.0,NL,2026-05-19,adzuna
sales manager,sales,Senior,5+ років,5085.0,6667.0,NL,2026-05-19,adzuna
sales director,sales_leadership,Middle,2-3 роки,9417.0,11300.0,NL,2026-05-19,adzuna
sales director,sales_leadership,Senior,5+ років,6968.0,9040.0,NL,2026-05-19,adzuna
sales manager,sales_manager,Middle,2-3 роки,5085.0,6667.0,NL,2026-05-19,adzuna
sales manager,sales_manager,Senior,5+ років,5085.0,6667.0,NL,2026-05-19,adzuna
salesforce developer,salesforce,Middle,2-3 роки,,,NL,2026-05-19,adzuna
salesforce developer,salesforce,Senior,5+ років,,,NL,2026-05-19,adzuna
sap developer,sap,Middle,2-3 роки,,,NL,2026-05-19,adzuna
sap developer,sap,Senior,5+ років,,,NL,2026-05-19,adzuna
scala developer,scala,Middle,2-3 роки,,,NL,2026-05-19,adzuna
scala developer,scala,Senior,5+ років,,,NL,2026-05-19,adzuna
scrum master,scrum_master,Middle,2-3 роки,6102.0,7729.0,NL,2026-05-19,adzuna
scrum master,scrum_master,Senior,5+ років,6102.0,7729.0,NL,2026-05-19,adzuna
security engineer,security,Middle,2-3 роки,4379.0,6215.0,NL,2026-05-19,adzuna
security engineer,security,Senior,5+ років,4944.0,6497.0,NL,2026-05-19,adzuna
security analyst,security_analyst,Middle,2-3 роки,,,NL,2026-05-19,adzuna
security analyst,security_analyst,Senior,5+ років,,,NL,2026-05-19,adzuna
seo specialist,seo,Middle,2-3 роки,4238.0,5085.0,NL,2026-05-19,adzuna
seo specialist,seo,Senior,5+ років,4238.0,5179.0,NL,2026-05-19,adzuna
social media manager,social_media,Middle,2-3 роки,5179.0,5179.0,NL,2026-05-19,adzuna
social media manager,social_media,Senior,5+ років,5650.0,5650.0,NL,2026-05-19,adzuna
sql dba database administrator,sql_dba,Middle,2-3 роки,,,NL,2026-05-19,adzuna
sql dba database administrator,sql_dba,Senior,5+ років,,,NL,2026-05-19,adzuna
technical support engineer,support,Middle,2-3 роки,,,NL,2026-05-19,adzuna
technical support engineer,support,Senior,5+ років,,,NL,2026-05-19,adzuna
svelte developer,svelte,Middle,2-3 роки,,,NL,2026-05-19,adzuna
svelte developer,svelte,Senior,5+ років,,,NL,2026-05-19,adzuna
symfony developer,symfony,Middle,2-3 роки,,,NL,2026-05-19,adzuna
symfony developer,symfony,Senior,5+ років,,,NL,2026-05-19,adzuna
system administrator linux,sysadmin,Middle,2-3 роки,,,NL,2026-05-19,adzuna
system administrator linux,sysadmin,Senior,5+ років,,,NL,2026-05-19,adzuna
ux designer,ui_ux,Middle,2-3 роки,4520.0,6121.0,NL,2026-05-19,adzuna
ux designer,ui_ux,Senior,5+ років,4802.0,6168.0,NL,2026-05-19,adzuna
unity developer,unity,Middle,2-3 роки,,,NL,2026-05-19,adzuna
unity developer,unity,Senior,5+ років,,,NL,2026-05-19,adzuna
unreal engine developer,unreal,Middle,2-3 роки,,,NL,2026-05-19,adzuna
unreal engine developer,unreal,Senior,5+ років,,,NL,2026-05-19,adzuna
ux researcher,ux_research,Middle,2-3 роки,,,NL,2026-05-19,adzuna
ux researcher,ux_research,Senior,5+ років,,,NL,2026-05-19,adzuna
vue.js developer,vue,Middle,2-3 роки,,,NL,2026-05-19,adzuna
vue.js developer,vue,Senior,5+ років,,,NL,2026-05-19,adzuna
winforms developer,winforms,Middle,2-3 роки,,,NL,2026-05-19,adzuna
winforms developer,winforms,Senior,5+ років,,,NL,2026-05-19,adzuna
wordpress developer,wordpress,Middle,2-3 роки,,,NL,2026-05-19,adzuna
wordpress developer,wordpress,Senior,5+ років,,,NL,2026-05-19,adzuna
wpf developer,wpf,Middle,2-3 роки,,,NL,2026-05-19,adzuna
wpf developer,wpf,Senior,5+ років,,,NL,2026-05-19,adzuna
xamarin developer,xamarin,Middle,2-3 роки,,,NL,2026-05-19,adzuna
xamarin developer,xamarin,Senior,5+ років,,,NL,2026-05-19,adzuna
yii developer,yii,Middle,2-3 роки,,,NL,2026-05-19,adzuna
yii developer,yii,Senior,5+ років,,,NL,2026-05-19,adzuna
2d animator,2d_animation,Middle,2-3 роки,,,PL,2026-05-19,adzuna
2d animator,2d_animation,Senior,5+ років,,,PL,2026-05-19,adzuna
2d artist,2d_artist,Middle,2-3 роки,,,PL,2026-05-19,adzuna
2d artist,2d_artist,Senior,5+ років,,,PL,2026-05-19,adzuna
3d animator,3d_animation,Middle,2-3 роки,,,PL,2026-05-19,adzuna
3d animator,3d_animation,Senior,5+ років,,,PL,2026-05-19,adzuna
3d artist,3d_artist,Middle,2-3 роки,,,PL,2026-05-19,adzuna
3d artist,3d_artist,Senior,5+ років,,,PL,2026-05-19,adzuna
accountant finance,accountant,Middle,2-3 роки,,,PL,2026-05-19,adzuna
accountant finance,accountant,Senior,5+ років,,,PL,2026-05-19,adzuna
affiliate manager,affiliate_manager,Middle,2-3 роки,3060.0,3825.0,PL,2026-05-19,adzuna
affiliate manager,affiliate_manager,Senior,5+ років,3060.0,3825.0,PL,2026-05-19,adzuna
android developer,android,Middle,2-3 роки,3641.0,4927.0,PL,2026-05-19,adzuna
android developer,android,Senior,5+ років,4254.0,6334.0,PL,2026-05-19,adzuna
angular developer,angular,Middle,2-3 роки,4927.0,6212.0,PL,2026-05-19,adzuna
angular developer,angular,Senior,5+ років,4712.0,6426.0,PL,2026-05-19,adzuna
asp.net developer,asp_net,Middle,2-3 роки,,,PL,2026-05-19,adzuna
asp.net developer,asp_net,Senior,5+ років,3442.0,4972.0,PL,2026-05-19,adzuna
blazor developer,blazor,Middle,2-3 роки,,,PL,2026-05-19,adzuna
blazor developer,blazor,Senior,5+ років,,,PL,2026-05-19,adzuna
business analyst IT,business_analyst,Middle,2-3 роки,4712.0,5998.0,PL,2026-05-19,adzuna
business analyst IT,business_analyst,Senior,5+ років,5141.0,5998.0,PL,2026-05-19,adzuna
c programmer,c,Middle,2-3 роки,,,PL,2026-05-19,adzuna
c programmer,c,Senior,5+ років,,,PL,2026-05-19,adzuna
chief business development officer,cbdo,Middle,2-3 роки,,,PL,2026-05-19,adzuna
chief business development officer,cbdo,Senior,5+ років,,,PL,2026-05-19,adzuna
chief commercial officer,cco,Middle,2-3 роки,7650.0,9180.0,PL,2026-05-19,adzuna
chief commercial officer,cco,Senior,5+ років,7650.0,9180.0,PL,2026-05-19,adzuna
chief executive officer tech,ceo,Middle,2-3 роки,,,PL,2026-05-19,adzuna
chief executive officer tech,ceo,Senior,5+ років,,,PL,2026-05-19,adzuna
chief financial officer tech,cfo,Middle,2-3 роки,,,PL,2026-05-19,adzuna
chief financial officer tech,cfo,Senior,5+ років,,,PL,2026-05-19,adzuna
chief information officer,cio,Middle,2-3 роки,6375.0,7650.0,PL,2026-05-19,adzuna
chief information officer,cio,Senior,5+ років,6375.0,7650.0,PL,2026-05-19,adzuna
chief marketing officer tech,cmo,Middle,2-3 роки,,,PL,2026-05-19,adzuna
chief marketing officer tech,cmo,Senior,5+ років,,,PL,2026-05-19,adzuna
content designer,content_design,Middle,2-3 роки,2295.0,3442.0,PL,2026-05-19,adzuna
content designer,content_design,Senior,5+ років,3290.0,4506.0,PL,2026-05-19,adzuna
content manager,content_manager,Middle,2-3 роки,2040.0,2882.0,PL,2026-05-19,adzuna
content manager,content_manager,Senior,5+ років,2040.0,2843.0,PL,2026-05-19,adzuna
content marketing manager,content_marketing,Middle,2-3 роки,,,PL,2026-05-19,adzuna
content marketing manager,content_marketing,Senior,5+ років,,,PL,2026-05-19,adzuna
content writer,content_writing,Middle,2-3 роки,4284.0,5998.0,PL,2026-05-19,adzuna
content writer,content_writing,Senior,5+ років,4284.0,5998.0,PL,2026-05-19,adzuna
chief operating officer,coo,Middle,2-3 роки,,,PL,2026-05-19,adzuna
chief operating officer,coo,Senior,5+ років,,,PL,2026-05-19,adzuna
c++ developer,cplusplus,Middle,2-3 роки,,,PL,2026-05-19,adzuna
c++ developer,cplusplus,Senior,5+ років,5141.0,6273.0,PL,2026-05-19,adzuna
chief product officer,cpo,Middle,2-3 роки,3060.0,3825.0,PL,2026-05-19,adzuna
chief product officer,cpo,Senior,5+ років,6375.0,7650.0,PL,2026-05-19,adzuna
c++ developer,cpp,Middle,2-3 роки,,,PL,2026-05-19,adzuna
c++ developer,cpp,Senior,5+ років,5141.0,6273.0,PL,2026-05-19,adzuna
chief technology officer,cto,Middle,2-3 роки,2550.0,3825.0,PL,2026-05-19,adzuna
chief technology officer,cto,Senior,5+ років,2550.0,3825.0,PL,2026-05-19,adzuna
data analyst,data_analyst,Middle,2-3 роки,5462.0,6166.0,PL,2026-05-19,adzuna
data analyst,data_analyst,Senior,5+ років,5120.0,6120.0,PL,2026-05-19,adzuna
data engineer,data_engineer,Middle,2-3 роки,4590.0,6311.0,PL,2026-05-19,adzuna
data engineer,data_engineer,Senior,5+ років,5610.0,7283.0,PL,2026-05-19,adzuna
data scientist,data_science,Middle,2-3 роки,5569.0,7061.0,PL,2026-05-19,adzuna
data scientist,data_science,Senior,5+ років,5569.0,7275.0,PL,2026-05-19,adzuna
delivery manager agile IT,delivery_manager,Middle,2-3 роки,,,PL,2026-05-19,adzuna
delivery manager agile IT,delivery_manager,Senior,5+ років,,,PL,2026-05-19,adzuna
graphic designer,design,Middle,2-3 роки,1785.0,2550.0,PL,2026-05-19,adzuna
graphic designer,design,Senior,5+ років,1658.0,2678.0,PL,2026-05-19,adzuna
devops engineer,dev_ops,Middle,2-3 роки,4462.0,6885.0,PL,2026-05-19,adzuna
devops engineer,dev_ops,Senior,5+ років,6120.0,7841.0,PL,2026-05-19,adzuna
digital marketing,digital_marketing,Middle,2-3 роки,2805.0,3570.0,PL,2026-05-19,adzuna
digital marketing,digital_marketing,Senior,5+ років,2805.0,3570.0,PL,2026-05-19,adzuna
digital marketing manager,digital_marketing_manager,Middle,2-3 роки,4080.0,5355.0,PL,2026-05-19,adzuna
digital marketing manager,digital_marketing_manager,Senior,5+ років,4080.0,5355.0,PL,2026-05-19,adzuna
.net developer,dotnet,Middle,2-3 роки,4284.0,5355.0,PL,2026-05-19,adzuna
.net developer,dotnet,Senior,5+ років,4498.0,5995.0,PL,2026-05-19,adzuna
.net cloud developer,dotnet_cloud,Middle,2-3 роки,5998.0,6854.0,PL,2026-05-19,adzuna
.net cloud developer,dotnet_cloud,Senior,5+ років,5998.0,6854.0,PL,2026-05-19,adzuna
.net desktop developer,dotnet_desktop,Middle,2-3 роки,,,PL,2026-05-19,adzuna
.net desktop developer,dotnet_desktop,Senior,5+ років,,,PL,2026-05-19,adzuna
.net mobile developer,dotnet_mobile,Middle,2-3 роки,,,PL,2026-05-19,adzuna
.net mobile developer,dotnet_mobile,Senior,5+ років,,,PL,2026-05-19,adzuna
asp.net web developer,dotnet_web,Middle,2-3 роки,,,PL,2026-05-19,adzuna
asp.net web developer,dotnet_web,Senior,5+ років,,,PL,2026-05-19,adzuna
drupal developer,drupal,Middle,2-3 роки,3856.0,5100.0,PL,2026-05-19,adzuna
drupal developer,drupal,Senior,5+ років,5120.0,6426.0,PL,2026-05-19,adzuna
elixir developer,elixir,Middle,2-3 роки,,,PL,2026-05-19,adzuna
elixir developer,elixir,Senior,5+ років,,,PL,2026-05-19,adzuna
embedded software engineer,embedded,Middle,2-3 роки,,,PL,2026-05-19,adzuna
embedded software engineer,embedded,Senior,5+ років,5228.0,6248.0,PL,2026-05-19,adzuna
software engineering manager,engineering_manager,Middle,2-3 роки,,,PL,2026-05-19,adzuna
software engineering manager,engineering_manager,Senior,5+ років,,,PL,2026-05-19,adzuna
erp developer,erp_systems,Middle,2-3 роки,,,PL,2026-05-19,adzuna
erp developer,erp_systems,Senior,5+ років,,,PL,2026-05-19,adzuna
finance manager,finance_manager,Middle,2-3 роки,,,PL,2026-05-19,adzuna
finance manager,finance_manager,Senior,5+ років,,,PL,2026-05-19,adzuna
financial analyst,finances,Middle,2-3 роки,,,PL,2026-05-19,adzuna
financial analyst,finances,Senior,5+ років,,,PL,2026-05-19,adzuna
financial analyst,financial_analyst,Middle,2-3 роки,,,PL,2026-05-19,adzuna
financial analyst,financial_analyst,Senior,5+ років,,,PL,2026-05-19,adzuna
flutter developer,flutter,Middle,2-3 роки,3626.0,4845.0,PL,2026-05-19,adzuna
flutter developer,flutter,Senior,5+ років,3840.0,5141.0,PL,2026-05-19,adzuna
fullstack developer,fullstack,Middle,2-3 роки,3825.0,5661.0,PL,2026-05-19,adzuna
fullstack developer,fullstack,Senior,5+ років,4080.0,6885.0,PL,2026-05-19,adzuna
game designer,game_design,Middle,2-3 роки,,,PL,2026-05-19,adzuna
game designer,game_design,Senior,5+ років,,,PL,2026-05-19,adzuna
game developer,game_developer,Middle,2-3 роки,,,PL,2026-05-19,adzuna
game developer,game_developer,Senior,5+ років,,,PL,2026-05-19,adzuna
unity developer,gamedev,Middle,2-3 роки,,,PL,2026-05-19,adzuna
unity developer,gamedev,Senior,5+ років,,,PL,2026-05-19,adzuna
golang developer,golang,Middle,2-3 роки,5998.0,6747.0,PL,2026-05-19,adzuna
golang developer,golang,Senior,5+ років,1457.0,1457.0,PL,2026-05-19,adzuna
graphic designer,graphic_design,Middle,2-3 роки,1785.0,2550.0,PL,2026-05-19,adzuna
graphic designer,graphic_design,Senior,5+ років,1658.0,2678.0,PL,2026-05-19,adzuna
head of software engineering,head_chief,Middle,2-3 роки,,,PL,2026-05-19,adzuna
head of software engineering,head_chief,Senior,5+ років,,,PL,2026-05-19,adzuna
hr manager,hr,Middle,2-3 роки,3060.0,3825.0,PL,2026-05-19,adzuna
hr manager,hr,Senior,5+ років,3825.0,4845.0,PL,2026-05-19,adzuna
illustrator designer,illustrator,Middle,2-3 роки,,,PL,2026-05-19,adzuna
illustrator designer,illustrator,Senior,5+ років,,,PL,2026-05-19,adzuna
information security engineer,information_security,Middle,2-3 роки,5151.0,7420.0,PL,2026-05-19,adzuna
information security engineer,information_security,Senior,5+ років,5151.0,7420.0,PL,2026-05-19,adzuna
